BCH/BTC,8
BCH/USD,2
BCH/EUR,2
BTC/EUR,2
BTC/GBP,2
BTC/USD,2
ETH/BTC,8
ETH/EUR,2
ETH/USD,2
LTC/BTC,8
LTC/EUR,2
LTC/USD,2
