BCH/BTC,8
BCH/USD,8
BCH/EUR,8
BTC/EUR,8
BTC/GBP,8
BTC/USD,8
ETH/BTC,8
ETH/EUR,8
ETH/USD,8
LTC/BTC,8
LTC/EUR,8
LTC/USD,8
